SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,58507 Dowville West,Huntington Lake,CA,93634,119000,1,1.0,Huntington Lake,608,,,1,196,49,Active,,,http://www.redfin.com/CA/Unknown/58507-Dowville-W-93634/home/172268809,FRESNOMLS,543719,N,Y,37.782381,-122.41655
MLS Listing,,Single Family Residential,52 Santa Marina St,San Francisco,CA,94110,1645000,3,2.0,Bernal Heights,1601,2495,1909,1,1027,,Active,,,http://www.redfin.com/CA/San-Francisco/52-Santa-Marina-St-94110/home/1439449,San Francisco MLS,499601,N,Y,37.739964,-122.422037
MLS Listing,,Condo/Co-op,2031 Hayes St,San Francisco,CA,94117,1935000,3,2.5,San Francisco County,1670,,1910,1,1159,,Active,,,http://www.redfin.com/CA/San-Francisco/2031-Hayes-St-94117/home/597408,BAREIS,22012729,N,Y,37.773357085,-122.4499369
MLS Listing,,Single Family Residential,81 Pinehurst Way,San Francisco,CA,94127,1849000,4,3.0,Mount Davidson Manor,2468,2914,1928,1,749,,Active,,,http://www.redfin.com/CA/San-Francisco/81-Pinehurst-Way-94127/home/1247019,San Francisco MLS,499228,N,Y,37.728052,-122.4652006
MLS Listing,,Single Family Residential,2 Lake Forest Ct,San Francisco,CA,94131,1495000,3,2.0,Forest Knolls,1408,3084,1961,1,1062,,Active,,,http://www.redfin.com/CA/San-Francisco/2-Lake-Forest-Ct-94131/home/1421312,San Francisco MLS,499736,N,Y,37.7545778,-122.460004
MLS Listing,,Condo/Co-op,1080 Chestnut St Unit 11B,San Francisco,CA,94109,3395000,3,2.5,Russian Hill,2105,,1962,1,1613,3122,Active,,,http://www.redfin.com/CA/San-Francisco/1080-Chestnut-St-94109/unit-11B/home/12399695,San Francisco MLS,500401,N,Y,37.803057,-122.4210212
MLS Listing,,Condo/Co-op,49 Zoe St #6,San Francisco,CA,94107,879000,1,1.5,South Beach,987,,1997,1,891,550,Active,,,http://www.redfin.com/CA/San-Francisco/49-Zoe-St-94107/unit-6/home/12396378,San Francisco MLS,499333,N,Y,37.7800761,-122.3960123
MLS Listing,,Single Family Residential,537 Magellan Ave,San Francisco,CA,94116,2275000,5,3.5,Forest Hill,2944,3889,1920,1,773,,Active,,,http://www.redfin.com/CA/San-Francisco/537-Magellan-Ave-94116/home/983064,San Francisco MLS,500029,N,Y,37.7440274,-122.4669143
MLS Listing,,Condo/Co-op,436-440 Scott St #438,San Francisco,CA,94117,1549000,3,2.5,Hayes Valley,1354,,1895,1,1144,350,Active,,,http://www.redfin.com/CA/San-Francisco/436-Scott-St-94117/unit-438/home/172267339,San Francisco MLS,497851,N,Y,37.7738902,-122.4355022
MLS Listing,,Condo/Co-op,1300 22nd St #107,San Francisco,CA,94107,795000,1,1.0,Potrero Hill,565,,2016,1,1407,568,Active,,,http://www.redfin.com/CA/San-Francisco/1300-22nd-St-94107/unit-107/home/131989599,San Francisco MLS,500422,N,Y,37.7578379,-122.3944714
MLS Listing,,Condo/Co-op,200 Brannan St #234,San Francisco,CA,94107,1995000,2,2.0,South Beach,1892,,2004,1,1054,910,Active,,,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-234/home/1857868,San Francisco MLS,500092,N,Y,37.7836002,-122.3907074
MLS Listing,,Condo/Co-op,1776 Sacramento St #708,San Francisco,CA,94109,1498000,3,2.0,Nob Hill,1526,,1992,1,982,890,Active,,,http://www.redfin.com/CA/San-Francisco/1776-Sacramento-St-94109/unit-708/home/1514649,San Francisco MLS,500288,N,Y,37.7916183,-122.4220982
MLS Listing,,Condo/Co-op,338 Spear St Unit 16G,San Francisco,CA,94105,999000,1,1.0,South Beach,807,,2009,1,1238,891,Active,,,http://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-16G/home/23424170,San Francisco MLS,499959,N,Y,37.7894137,-122.3906433
MLS Listing,,Multi-Family (2-4 Unit),237 San Jose Ave,San Francisco,CA,94110,2800000,11,4.5,Noe Valley,4800,2247,1904,1,583,,Active,,,http://www.redfin.com/CA/San-Francisco/237-San-Jose-Ave-94110/home/1409574,San Francisco MLS,500389,N,Y,37.7514387,-122.4212597
MLS Listing,,Multi-Family (2-4 Unit),170 Pfeiffer St,San Francisco,CA,94133,5400000,6,4.5,Telegraph Hill,,1799,,1,,,Active,,,http://www.redfin.com/CA/San-Francisco/170-Pfeiffer-St-94133/home/2009792,San Francisco MLS,500188,N,Y,37.8048306,-122.4096277
MLS Listing,,Condo/Co-op,301 Main St Unit 7C,San Francisco,CA,94105,2099000,3,2.5,South Beach,1752,,2008,1,1198,1059,Active,,,http://www.redfin.com/CA/San-Francisco/301-Main-St-94105/unit-7C/home/21966973,San Francisco MLS,500365,N,Y,37.7895974,-122.3911965
MLS Listing,,Condo/Co-op,72 Townsend St #401,San Francisco,CA,94107,1029000,1,1.0,South Beach,788,,2015,1,1306,792,Active,,,http://www.redfin.com/CA/San-Francisco/72-Townsend-St-94107/unit-401/home/103689000,San Francisco MLS,500364,N,Y,37.781388,-122.3903525
MLS Listing,,Townhouse,232 Friedell St,San Francisco,CA,94124,799999,2,2.0,Hunters Point,,,2016,1,,271,Active,,,http://www.redfin.com/CA/San-Francisco/232-Friedell-St-94124/home/109315474,San Francisco MLS,499383,N,Y,37.728432,-122.3701131
MLS Listing,,Condo/Co-op,439 Greenwich St #9,San Francisco,CA,94133,750000,1,1.0,Telegraph Hill,535,,1979,1,1402,525,Active,,,http://www.redfin.com/CA/San-Francisco/439-Greenwich-St-94133/unit-9/home/1400606,San Francisco MLS,500355,N,Y,37.8023778,-122.4070114
MLS Listing,,Condo/Co-op,456 Carl St,San Francisco,CA,94117,1199000,3,2.0,Parnassus/Ashbury Heights,1271,,1990,1,943,485,Active,,,http://www.redfin.com/CA/San-Francisco/456-Carl-St-94117/home/902810,San Francisco MLS,500260,N,Y,37.765018,-122.4569962
MLS Listing,,Townhouse,77 Dow Pl #711,San Francisco,CA,94107,1025000,1,1.5,Yerba Buena,1293,,2002,1,793,896,Active,,,http://www.redfin.com/CA/San-Francisco/77-Dow-Pl-94107/unit-711/home/2035196,San Francisco MLS,500141,N,Y,37.7841561,-122.3966189
MLS Listing,,Condo/Co-op,2100 Green St #704,San Francisco,CA,94123,3495000,2,2.0,Pacific Heights,1866,,1928,1,1873,1618,Active,,,http://www.redfin.com/CA/San-Francisco/2100-Green-St-94123/unit-704/home/12400997,San Francisco MLS,498864,N,Y,37.7965894,-122.4339807
MLS Listing,,Single Family Residential,124 Miguel St,San Francisco,CA,94131,1395000,2,2.0,Glen Park,1550,1295,1903,1,900,,Active,,,http://www.redfin.com/CA/San-Francisco/124-Miguel-St-94131/home/806913,San Francisco MLS,500219,N,Y,37.7379423,-122.4286419
MLS Listing,,Single Family Residential,627 16th Ave,San Francisco,CA,94118,1350000,3,1.0,Central Richmond,2076,2996,1918,1,650,,Active,,,http://www.redfin.com/CA/San-Francisco/627-16th-Ave-94118/home/619469,San Francisco MLS,500203,N,Y,37.776172,-122.475109
MLS Listing,,Single Family Residential,3467 Pacific Ave,San Francisco,CA,94118,8950000,6,6.0,Presidio Heights,5625,4689,1909,1,1591,,Active,,,http://www.redfin.com/CA/San-Francisco/3467-Pacific-Ave-94118/home/1451806,San Francisco MLS,499916,N,Y,37.7908948,-122.4520759
MLS Listing,,Single Family Residential,109 Joost Ave,San Francisco,CA,94131,1028000,2,1.0,Sunnyside,903,1245,1923,1,1138,,Active,,,http://www.redfin.com/CA/San-Francisco/109-Joost-Ave-94131/home/1713076,San Francisco MLS,499362,N,Y,37.7322456,-122.4378105
MLS Listing,,Condo/Co-op,555 4th St #913,San Francisco,CA,94107,1288000,2,2.0,South Beach,907,,2006,1,1420,664,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-913/home/22043839,San Francisco MLS,500408,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,99 Rausch St #320,San Francisco,CA,94103,659000,0,1.0,South of Market,,,2017,1,,515,Active,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-320/home/145368141,San Francisco MLS,500222,N,Y,37.7762348,-122.4090223
MLS Listing,,Condo/Co-op,52 Innes Ct #203,San Francisco,CA,94124,649888,1,1.0,Hunters Point,670,,2017,2,970,460,Active,,,http://www.redfin.com/CA/San-Francisco/52-Innes-Ct-94124/unit-203/home/160918376,San Francisco MLS,500421,N,Y,37.7276224,-122.3674287
MLS Listing,,Condo/Co-op,175 Red Rock Way Unit 207K,San Francisco,CA,94131,529000,0,1.0,Diamond Heights,592,,1972,2,894,492,Active,,,http://www.redfin.com/CA/San-Francisco/175-Red-Rock-Way-94131/unit-207K/home/1850850,San Francisco MLS,499136,N,Y,37.745807,-122.442069
MLS Listing,,Condo/Co-op,1047 Mississippi St #9,San Francisco,CA,94107,949000,1,1.5,Potrero Hill,1385,,2001,2,685,526,Active,,,http://www.redfin.com/CA/San-Francisco/1047-Mississippi-St-94107/unit-9/home/12398108,San Francisco MLS,499130,N,Y,37.7531638,-122.3933731
MLS Listing,,Single Family Residential,320 Ocean Ave,San Francisco,CA,94112-2532,1498888,5,3.0,Mission Terrace,2432,3824,1931,2,616,,Active,,,http://www.redfin.com/CA/San-Francisco/320-Ocean-Ave-94112/home/700844,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40909796,N,Y,37.7232378,-122.4436053
MLS Listing,,Single Family Residential,715 Foerster St,San Francisco,CA,94127,1735000,4,2.5,Miraloma Park,1909,3354,1960,2,909,25,Active,,,http://www.redfin.com/CA/San-Francisco/715-Foerster-St-94127/home/1993195,San Francisco MLS,500057,N,Y,37.734141,-122.449219
MLS Listing,,Condo/Co-op,501 Crescent Way #5107,San Francisco,CA,94134,728000,2,2.0,Candlestick Point,1095,,2006,2,665,540,Active,,,http://www.redfin.com/CA/San-Francisco/501-Crescent-Way-94134/unit-5107/home/22854829,San Francisco MLS,500399,N,Y,37.7119288,-122.3886055
MLS Listing,,Condo/Co-op,875 Indiana St #324,San Francisco,CA,94107,975000,1,1.5,Central Waterfront,852,,2009,2,1144,523,Active,,,http://www.redfin.com/CA/San-Francisco/875-Indiana-St-94107/unit-324/home/40139028,San Francisco MLS,500400,N,Y,37.7596716,-122.3908629
MLS Listing,,Single Family Residential,,San Francisco,CA,94124,925000,3,1.0,Bayview,1155,2500,1961,2,801,,Active,,,http://www.redfin.com/CA/San-Francisco/Undisclosed-address-94124/home/1646377,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40909769,N,Y,37.7315866,-122.3860899
MLS Listing,,Single Family Residential,1710 Diamond St,San Francisco,CA,94131,4498800,4,3.5,Noe Valley,3645,2027,2014,2,1234,,Active,,,http://www.redfin.com/CA/San-Francisco/1710-Diamond-St-94131/home/69371543,San Francisco MLS,499638,N,Y,37.7438471,-122.4358179
MLS Listing,,Condo/Co-op,235 Berry St #201,San Francisco,CA,94158,899000,1,1.0,Mission Bay,840,,2007,2,1070,689,Active,,,http://www.redfin.com/CA/San-Francisco/235-Berry-St-94158/unit-201/home/12402623,San Francisco MLS,500221,N,Y,37.774703,-122.3940893
MLS Listing,,Single Family Residential,1 Byron Ct,San Francisco,CA,94112,1388000,4,3.0,Crocker Amazon,2003,3309,1978,2,693,,Active,,,http://www.redfin.com/CA/San-Francisco/1-Byron-Ct-94112/home/1257146,San Francisco MLS,500306,N,Y,37.7096358,-122.4433842
MLS Listing,,Single Family Residential,439 E Princeton St,San Francisco,CA,94134,999000,4,2.5,Portola,1306,2996,1949,2,765,,Active,,,http://www.redfin.com/CA/San-Francisco/439-Princeton-St-94134/home/776491,San Francisco MLS,499846,N,Y,37.7243406,-122.4140636
MLS Listing,,Condo/Co-op,3731 Fillmore St #6,San Francisco,CA,94123,995000,1,1.0,Marina,792,,1928,2,1256,430,Active,,,http://www.redfin.com/CA/San-Francisco/3731-Fillmore-St-94123/unit-6/home/109464689,San Francisco MLS,500256,N,Y,37.8049149,-122.4375445
MLS Listing,,Single Family Residential,4118 20th St,San Francisco,CA,94114,3350000,4,3.5,Eureka Valley/Dolore,2287,2450,1905,2,1465,,Active,,,http://www.redfin.com/CA/San-Francisco/4118-20th-St-94114/home/1686850,San Francisco MLS,500053,N,Y,37.7579691,-122.4329885
MLS Listing,,Single Family Residential,532 Lyon St,San Francisco,CA,94117,4695000,5,4.5,North Panhandle,3919,3044,1904,2,1198,,Active,,,http://www.redfin.com/CA/San-Francisco/532-Lyon-St-94117/home/1452126,San Francisco MLS,498946,N,Y,37.7758013,-122.4427128
MLS Listing,,Condo/Co-op,1140 Page St,San Francisco,CA,94117,2289000,3,2.0,Haight Ashbury,1850,,2012,2,1237,510,Active,,,http://www.redfin.com/CA/San-Francisco/1140-Page-St-94117/home/40441042,San Francisco MLS,500264,N,Y,37.7721199,-122.4395674
MLS Listing,,Condo/Co-op,750 Lake St,San Francisco,CA,94118,1895000,2,2.0,Lake,,,,2,,,Active,,,http://www.redfin.com/CA/San-Francisco/750-Lake-St-94118/home/166703328,San Francisco MLS,499822,N,Y,37.7867156,-122.4677246
MLS Listing,,Single Family Residential,137 Ashton Ave,San Francisco,CA,94112,1595000,3,2.5,Merced Heights,1605,2151,1924,2,994,,Active,,,http://www.redfin.com/CA/San-Francisco/137-Ashton-Ave-94132/home/1822318,San Francisco MLS,500354,N,Y,37.7207164,-122.4624475
MLS Listing,,Condo/Co-op,1832 Page St #2,San Francisco,CA,94117,995000,2,2.0,Haight Ashbury,990,,1900,2,1005,409,Active,,,http://www.redfin.com/CA/San-Francisco/1832-Page-St-94117/unit-2/home/18997742,San Francisco MLS,500267,N,Y,37.7706724,-122.4510696
MLS Listing,,Condo/Co-op,3395 Market St,San Francisco,CA,94114,825000,1,1.0,Eureka Valley/Dolore,742,,1906,2,1112,396,Active,,,http://www.redfin.com/CA/San-Francisco/3395-Market-St-94114/home/28890366,San Francisco MLS,500230,N,Y,37.7579936,-122.4430826
MLS Listing,,Single Family Residential,1089 Clayton St,San Francisco,CA,94117,2190000,3,2.0,Buena Vista Park,1615,2250,1941,2,1356,,Active,,,http://www.redfin.com/CA/San-Francisco/1089-Clayton-St-94117/home/902815,San Francisco MLS,500017,N,Y,37.7627947,-122.4471883
MLS Listing,,Condo/Co-op,1 Hawthorne St Unit 6J,San Francisco,CA,94105,1395000,2,2.0,Yerba Buena,1247,,2010,3,1119,1269,Active,,,http://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-6J/home/40138914,San Francisco MLS,499483,N,Y,37.7857356,-122.3989521
MLS Listing,,Single Family Residential,326 Brunswick St,San Francisco,CA,94112,1498000,4,3.0,Crocker Amazon,,,1942,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/326-Brunswick-St-94112/home/1599086,San Francisco MLS,499945,N,Y,37.7112595,-122.4416479
MLS Listing,,Single Family Residential,40 Hanover St,SAN FRANCISCO,CA,94112,998000,2,1.0,SAN FRANCISCO,818,1799,1946,3,1220,,Active,,,http://www.redfin.com/CA/San-Francisco/40-Hanover-St-94112/home/796443,MLSListings,ML81797984,N,Y,37.7101765,-122.440283
MLS Listing,,Condo/Co-op,471 Jersey St,San Francisco,CA,94114,1779000,3,1.5,Noe Valley,1555,,1923,3,1144,400,Active,,,http://www.redfin.com/CA/San-Francisco/471-Jersey-St-94114/home/17304594,San Francisco MLS,499001,N,Y,37.7501559,-122.435556
MLS Listing,,Townhouse,1736 A 20th Ave,San Francisco,CA,94122,1450000,3,3.0,Central Sunset,2225,,2001,3,652,270,Active,,,http://www.redfin.com/CA/San-Francisco/1736A-20th-Ave-94122/home/110028851,San Francisco MLS,499602,N,Y,37.755423,-122.477333
MLS Listing,,Multi-Family (2-4 Unit),243-245 Corbett Ave,San Francisco,CA,94114,1998000,4,4.0,Corona Heights,2868,1812,1975,3,697,,Active,,,http://www.redfin.com/CA/San-Francisco/243-Corbett-Ave-94114/home/1164766,San Francisco MLS,500148,N,Y,37.7612334,-122.4436419
MLS Listing,,Condo/Co-op,2049 Ellis St,San Francisco,CA,94115,1595000,3,2.0,Anza Vista,2001,,1902,3,797,305,Active,,,http://www.redfin.com/CA/San-Francisco/2049-Ellis-St-94115/home/1400248,San Francisco MLS,500174,N,Y,37.7811329,-122.439895
MLS Listing,,Multi-Family (2-4 Unit),5139-5141 Geary Blvd,San Francisco,CA,94118,1995000,4,4.5,Central Richmond,3180,1873,1921,3,627,,Active,,,http://www.redfin.com/CA/San-Francisco/5139-Geary-Blvd-94118/home/172247521,San Francisco MLS,500339,N,Y,37.7802735,-122.4746988
MLS Listing,,Single Family Residential,27 Starview Way,San Francisco,CA,94131,1395000,2,1.0,Midtown Terrace,1062,3593,1956,3,1314,,Active,,,http://www.redfin.com/CA/San-Francisco/27-Starview-Way-94131/home/1873401,San Francisco MLS,500237,N,Y,37.7500012,-122.4517442
MLS Listing,,Condo/Co-op,446 Collingwood St,San Francisco,CA,94114,1995000,3,2.0,Eureka Valley/Dolore,1570,,1968,3,1271,117,Active,,,http://www.redfin.com/CA/San-Francisco/446-Collingwood-St-94114/home/40628890,San Francisco MLS,500316,N,Y,37.7552395,-122.4358996
MLS Listing,,Single Family Residential,1374 46th Ave,San Francisco,CA,94122,1098000,8,3.0,Outer Sunset,2204,2996,1915,3,498,,Active,,,http://www.redfin.com/CA/San-Francisco/1374-46th-Ave-94122/home/1969611,San Francisco MLS,500325,N,Y,37.7609266,-122.5057497
MLS Listing,,Single Family Residential,649 28th St,San Francisco,CA,94131,1700000,2,1.0,Noe Valley,1138,2905,1941,3,1494,,Active,,,http://www.redfin.com/CA/San-Francisco/649-28th-St-94131/home/1473041,San Francisco MLS,500268,N,Y,37.7445324,-122.4367649
MLS Listing,,Condo/Co-op,1177 California St #1703,San Francisco,CA,94108,638000,0,1.0,Nob Hill,411,,1978,3,1552,932,Active,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-1703/home/1514246,San Francisco MLS,500180,N,Y,37.7910262,-122.4136476
MLS Listing,,Condo/Co-op,1000 3rd St #303,San Francisco,CA,94158,1825000,2,2.0,Mission Bay,1234,,2018,3,1479,928,Active,,,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-303/home/145279397,San Francisco MLS,500324,N,Y,37.7752125,-122.3902276
MLS Listing,,Single Family Residential,133 Cresta Vista Dr,San Francisco,CA,94127,1898000,4,3.0,Westwood Highlands,2400,2600,1988,3,791,,Active,,,http://www.redfin.com/CA/San-Francisco/133-Cresta-Vista-Dr-94127/home/1840783,San Francisco MLS,499411,N,Y,37.735655,-122.4567422
MLS Listing,,Multi-Family (2-4 Unit),337-339 Monterey Blvd,San Francisco,CA,94131,1595000,3,2.0,Sunnyside,2602,2809,2016,3,613,,Active,,,http://www.redfin.com/CA/San-Francisco/337-Monterey-Blvd-94131/home/1486645,San Francisco MLS,500235,N,Y,37.7312751,-122.4429435
MLS Listing,,Townhouse,1338 Filbert St,San Francisco,CA,94109,3998000,3,3.5,Russian Hill,2751,,1906,3,1453,985,Active,,,http://www.redfin.com/CA/San-Francisco/1338-Filbert-St-94109/unit-2/home/170561064,San Francisco MLS,497545,N,Y,37.800098,-122.4215386
MLS Listing,,Condo/Co-op,11 High St #203,San Francisco,CA,94114,1398000,2,2.0,Noe Valley,1208,,1980,3,1157,450,Active,,,http://www.redfin.com/CA/San-Francisco/11-High-St-94114/unit-203/home/1834419,San Francisco MLS,500179,N,Y,37.7488223,-122.4432005
MLS Listing,,Single Family Residential,579 Moscow St,San Francisco,CA,94112,1285000,5,3.0,Excelsior,2090,2495,,3,615,,Active,,,http://www.redfin.com/CA/San-Francisco/579-Moscow-St-94112/home/779752,San Francisco MLS,500298,N,Y,37.7183955,-122.4295268
MLS Listing,,Multi-Family (5+ Unit),4740 Balboa St,San Francisco,CA,94121,11000000,6,,Outer Richmond,15659,5009,1928,3,702,,Active,,,http://www.redfin.com/CA/San-Francisco/4740-Balboa-St-94121/home/621131,San Francisco MLS,500302,N,Y,37.775393,-122.509784
MLS Listing,,Condo/Co-op,445 Francisco St Unit F601,San Francisco,CA,94133,2198000,2,2.0,North Beach,1311,,2001,3,1677,,Active,,,http://www.redfin.com/CA/San-Francisco/445-Francisco-St-94133/unit-F601/home/170557589,San Francisco MLS,499567,N,Y,37.8046669,-122.4126295
MLS Listing,,Multi-Family (5+ Unit),3830 19th St,San Francisco,CA,94114,2800000,6,,Eureka Valley/Dolore,4740,2850,1913,3,591,,Active,,,http://www.redfin.com/CA/San-Francisco/3830-19th-St-94114/home/965080,San Francisco MLS,500252,N,Y,37.7598626,-122.4290725
MLS Listing,,Condo/Co-op,1244 12th Ave,San Francisco,CA,94122,1275000,3,1.5,Inner Sunset,1249,,1905,3,1021,200,Active,,,http://www.redfin.com/CA/San-Francisco/1244-12th-Ave-94122/home/1258640,San Francisco MLS,500289,N,Y,37.7649479,-122.469266
MLS Listing,,Single Family Residential,198 Bradford St,San Francisco,CA,94110,1498000,4,2.0,Bernal Heights,1940,1912,,3,772,,Active,,,http://www.redfin.com/CA/San-Francisco/198-Bradford-St-94110/home/1583554,San Francisco MLS,497321,N,Y,37.7398866,-122.4098379
MLS Listing,,Multi-Family (2-4 Unit),635-637 Baker St,San Francisco,CA,94117,2775000,8,5.0,North Panhandle,4200,2422,1900,3,661,,Active,,,http://www.redfin.com/CA/San-Francisco/635-Baker-St-94117/home/1724096,San Francisco MLS,499106,N,Y,37.7770339,-122.4419544
MLS Listing,,Condo/Co-op,875 Indiana St #326,SAN FRANCISCO,CA,94107,989000,1,1.5,SAN FRANCISCO,855,,2009,4,1157,524,Active,,,http://www.redfin.com/CA/San-Francisco/875-Indiana-St-94107/unit-326/home/40139032,MLSListings,ML81797826,N,Y,37.7596716,-122.3908629
MLS Listing,,Condo/Co-op,333 Beale St Unit 4C,San Francisco,CA,94105,1228000,1,1.5,South Beach,916,,2015,4,1341,1134,Active,,,http://www.redfin.com/CA/San-Francisco/333-Beale-St-94105/unit-4C/home/110052556,San Francisco MLS,500178,N,Y,37.7884937,-122.3918797
MLS Listing,,Single Family Residential,240 Chenery St,San Francisco,CA,94131,4500000,4,4.5,Glen Park,3650,,1908,4,1233,,Active,,,http://www.redfin.com/CA/San-Francisco/240-Chenery-St-94131/unit-240A/home/1520336,San Francisco MLS,500277,N,Y,37.7384164,-122.4267064
MLS Listing,,Condo/Co-op,1755 Jackson St #406,San Francisco,CA,94109,2250000,3,3.0,Pacific Heights,1906,,1923,4,1180,750,Active,,,http://www.redfin.com/CA/San-Francisco/1755-Jackson-St-94109/unit-406/home/891260,San Francisco MLS,498063,N,Y,37.7935378,-122.4240021
MLS Listing,,Multi-Family (5+ Unit),402 Duboce Ave,San Francisco,CA,94117,6350000,17,,Duboce Triangle,9399,3454,1908,4,676,,Active,,,http://www.redfin.com/CA/San-Francisco/402-Duboce-Ave-94117/home/1937380,San Francisco MLS,500234,N,Y,37.7695951,-122.4301556
MLS Listing,,Condo/Co-op,81 Lansing St #410,San Francisco,CA,94105,949000,1,1.0,South Beach,855,,1995,4,1110,743,Active,,,http://www.redfin.com/CA/San-Francisco/81-Lansing-St-94105/unit-410/home/1687074,San Francisco MLS,496524,N,Y,37.7856392,-122.3940066
MLS Listing,,Multi-Family (2-4 Unit),729-733 Vallejo St,San Francisco,CA,94133,1299000,6,2.0,North Beach,3660,1516,1906,4,355,,Active,,,http://www.redfin.com/CA/San-Francisco/729-Vallejo-St-94133/home/160419559,San Francisco MLS,500258,N,Y,37.7983197,-122.4093184
MLS Listing,,Townhouse,2001 McAllister St #254,San Francisco,CA,94118,1450000,2,2.5,North Panhandle,1407,,2002,4,1031,931,Active,,,http://www.redfin.com/CA/San-Francisco/2001-McAllister-St-94118/unit-254/home/12399637,San Francisco MLS,500243,N,Y,37.7763812,-122.4456902
MLS Listing,,Single Family Residential,4073-4075 17th St,San Francisco,CA,94114,2795000,3,3.0,Corona Heights,2336,2853,1907,4,1196,,Active,,,http://www.redfin.com/CA/San-Francisco/4073-17th-St-94114/home/1446177,San Francisco MLS,500249,N,Y,37.7622875,-122.4367055
MLS Listing,,Single Family Residential,3020 Scott St,San Francisco,CA,94123,3980000,3,3.5,Cow Hollow,2400,1716,1900,4,1658,,Active,,,http://www.redfin.com/CA/San-Francisco/3020-Scott-St-94123/home/1331252,San Francisco MLS,500137,N,Y,37.7980388,-122.4405642
MLS Listing,,Condo/Co-op,338 Main St Unit 35D,San Francisco,CA,94105,1498000,1,1.0,South Beach,963,,2016,4,1556,1143,Active,,,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-35D/home/110052510,San Francisco MLS,498590,N,Y,37.7886733,-122.3914178
MLS Listing,,Multi-Family (5+ Unit),674-678 Haight St,San Francisco,CA,94117,3100000,9,,Hayes Valley,5655,2750,1890,4,548,,Active,,,http://www.redfin.com/CA/San-Francisco/674-Haight-St-94117/home/941484,San Francisco MLS,500224,N,Y,37.7719836,-122.4333667
MLS Listing,,Condo/Co-op,2200 Sacramento St #1305,San Francisco,CA,94115,2050000,1,2.0,Pacific Heights,,,1964,4,,682,Active,,,http://www.redfin.com/CA/San-Francisco/2200-Sacramento-St-94115/unit-1305/home/1771109,San Francisco MLS,499976,N,Y,37.7906814,-122.4294984
